attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
coherence,260,1.035910,0.88071967,,8.1191203929e-05,0.32421875,2026-07-01T10:45:54.575296+00:00
coherence,260,1.035910,0.99594605,0.85481836,8.1191203929e-05,0.32421875,2026-07-01T10:46:12.342791+00:00
coherence,270,1.075810,0.82752435,,7.95422396483e-05,0.34570312,2026-07-01T10:46:19.273226+00:00
coherence,270,1.075810,0.79696304,0.85544722,7.95422396483e-05,0.34570312,2026-07-01T10:46:37.045813+00:00
coherence,280,1.115711,0.80017688,,7.78449610152e-05,0.41992188,2026-07-01T10:46:45.493978+00:00
coherence,280,1.115711,0.93238282,0.85517271,7.78449610152e-05,0.41992188,2026-07-01T10:47:03.266066+00:00
coherence,290,1.155611,0.84295775,,7.6102709327e-05,0.36328125,2026-07-01T10:47:10.560633+00:00
coherence,290,1.155611,0.96669251,0.85427271,7.6102709327e-05,0.36328125,2026-07-01T10:47:28.334720+00:00
coherence,300,1.195511,0.77142175,,7.43189144157e-05,0.40429688,2026-07-01T10:47:37.052668+00:00
coherence,300,1.195511,0.70809764,0.85462826,7.43189144157e-05,0.40429688,2026-07-01T10:47:54.828354+00:00
coherence,310,1.235411,0.87498394,,7.24970878963e-05,0.44531250,2026-07-01T10:48:02.755180+00:00
coherence,310,1.235411,0.76674956,0.85450100,7.24970878963e-05,0.44531250,2026-07-01T10:48:20.506239+00:00
coherence,320,1.275312,0.81455109,,7.06408162536e-05,0.41992188,2026-07-01T10:48:27.403611+00:00
coherence,320,1.275312,0.95572001,0.85384338,7.06408162536e-05,0.41992188,2026-07-01T10:48:45.174250+00:00
coherence,330,1.315212,0.77395121,,6.87537537817e-05,0.42773438,2026-07-01T10:48:55.087411+00:00
coherence,330,1.315212,0.76159936,0.85407298,6.87537537817e-05,0.42773438,2026-07-01T10:49:12.848822+00:00
coherence,340,1.355112,0.83680279,,6.68396153902e-05,0.45703125,2026-07-01T10:49:20.875411+00:00
coherence,340,1.355112,0.78124350,0.85432996,6.68396153902e-05,0.45703125,2026-07-01T10:49:38.646097+00:00
coherence,350,1.395012,0.76700014,,6.4902169291e-05,0.52343750,2026-07-01T10:49:47.079321+00:00
