attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
correctness,620,2.470823,0.83023948,,1.77231108761e-05,0.45703125,2026-07-01T10:29:48.472800+00:00
correctness,620,2.470823,0.76772314,0.87237350,1.77231108761e-05,0.45703125,2026-07-01T10:30:00.980107+00:00
correctness,630,2.510723,0.82413833,,1.66416295017e-05,0.40039062,2026-07-01T10:30:08.472892+00:00
correctness,630,2.510723,0.66783744,0.87222393,1.66416295017e-05,0.40039062,2026-07-01T10:30:20.976649+00:00
correctness,640,2.550623,0.83810372,,1.56356611961e-05,0.69921875,2026-07-01T10:30:28.516926+00:00
correctness,640,2.550623,1.02002263,0.87188747,1.56356611961e-05,0.69921875,2026-07-01T10:30:41.020166+00:00
correctness,650,2.590524,0.85959229,,1.47071863289e-05,0.48242188,2026-07-01T10:30:47.837738+00:00
correctness,650,2.590524,1.15268755,0.87173713,1.47071863289e-05,0.48242188,2026-07-01T10:31:00.344774+00:00
correctness,660,2.630424,0.82568215,,1.38580327147e-05,0.63281250,2026-07-01T10:31:06.811992+00:00
correctness,660,2.630424,0.83714128,0.87161860,1.38580327147e-05,0.63281250,2026-07-01T10:31:19.319739+00:00
correctness,670,2.670324,0.83851645,,1.30898720146e-05,0.42382812,2026-07-01T10:31:25.498643+00:00
correctness,670,2.670324,0.81003773,0.87187226,1.30898720146e-05,0.42382812,2026-07-01T10:31:38.002970+00:00
correctness,680,2.710224,0.87247744,,1.24042164454e-05,0.54687500,2026-07-01T10:31:46.015875+00:00
correctness,680,2.710224,0.84679365,0.87190047,1.24042164454e-05,0.54687500,2026-07-01T10:31:58.511970+00:00
correctness,690,2.750125,0.83753632,,1.18024158026e-05,0.45312500,2026-07-01T10:32:05.727701+00:00
correctness,690,2.750125,0.74750203,0.87182189,1.18024158026e-05,0.45312500,2026-07-01T10:32:18.227259+00:00
correctness,700,2.790025,0.80462218,,1.12856548031e-05,0.49218750,2026-07-01T10:32:25.597530+00:00
correctness,700,2.790025,0.77898204,0.87167248,1.12856548031e-05,0.49218750,2026-07-01T10:32:38.117799+00:00
correctness,710,2.829925,0.77901596,,1.08549507532e-05,0.50781250,2026-07-01T10:32:45.152517+00:00
correctness,710,2.829925,0.64244002,0.87169068,1.08549507532e-05,0.50781250,2026-07-01T10:32:57.653616+00:00
correctness,720,2.869825,0.79308770,,1.05111515456e-05,0.48632812,2026-07-01T10:33:05.351318+00:00
correctness,720,2.869825,0.73470277,0.87193080,1.05111515456e-05,0.48632812,2026-07-01T10:33:17.859461+00:00
correctness,730,2.909726,0.79853115,,1.02549339905e-05,0.48828125,2026-07-01T10:33:25.520517+00:00
correctness,730,2.909726,0.69653982,0.87209852,1.02549339905e-05,0.48828125,2026-07-01T10:33:38.022055+00:00
correctness,740,2.949626,0.74976375,,1.0086802483e-05,0.51171875,2026-07-01T10:33:45.865586+00:00
correctness,740,2.949626,0.78414220,0.87205456,1.0086802483e-05,0.51171875,2026-07-01T10:33:58.352708+00:00
correctness,750,2.989526,0.81001135,,1.00070880101e-05,0.53515625,2026-07-01T10:34:04.776873+00:00
correctness,750,2.989526,0.92147744,0.87205532,1.00070880101e-05,0.53515625,2026-07-01T10:34:17.271019+00:00
correctness,753,3.000000,0.81498913,0.87202537,1.00004430115e-05,0.39648438,2026-07-01T10:34:31.774315+00:00
