evaluator,evaluator_role,p_name,method,params,U_p_baseline,U_p_lambda,delta_u_p,ci_low,ci_high,excludes_zero,p_value,selection_regret,baseline_regret,p_holm_within_rm,p_holm_global,holm_within_rm_improves,holm_global_improves,holm_global_harms
armorm,primary post-hoc evaluator,dominant_complexity,Avg,rho=0.0,0.54644775390625,0.5482650756835937,0.00181732177734375,-0.010784912109375,0.01418159484863281,False,0.7964,0.007269287109375022,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Avg,rho=0.1,0.54644775390625,0.5482650756835937,0.00181732177734375,-0.010784912109375,0.01418159484863281,False,0.7964,0.007269287109375022,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Avg,rho=0.2,0.54644775390625,0.5482650756835937,0.00181732177734375,-0.010784912109375,0.01418159484863281,False,0.7964,0.007269287109375022,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Avg,rho=0.5,0.54644775390625,0.5518341064453125,0.0053863525390625,-0.005960311889648438,0.016278381347656246,False,0.3492,0.00370025634765625,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,MaxMin,c=0.0,0.54644775390625,0.5498489379882813,0.00340118408203125,-0.008570938110351563,0.014808769226074218,False,0.5806,0.005685424804687478,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,MaxMin,c=0.1,0.54644775390625,0.5518096923828125,0.0053619384765625,-0.005343780517578125,0.016031112670898434,False,0.323,0.003724670410156228,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,MaxMin,c=0.25,0.54644775390625,0.542657470703125,-0.003790283203125,-0.013270645141601563,0.005639991760253902,False,0.4338,0.012876892089843772,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,MaxMin,c=0.5,0.54644775390625,0.5514053344726563,0.00495758056640625,-0.005584487915039061,0.01547599792480468,False,0.3616,0.004129028320312478,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,MaxMin,c=0.75,0.54644775390625,0.5474075317382813,0.00095977783203125,-0.00940887451171875,0.01160896301269531,False,0.8538,0.008126831054687478,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,MaxMin,c=0.9,0.54644775390625,0.5528991699218749,0.006451416015625,-0.0013153076171875,0.014654846191406246,False,0.1036,0.0026351928710938166,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,MaxMin,c=0.95,0.54644775390625,0.5504730224609375,0.0040252685546875,-0.0019929504394531248,0.0105926513671875,False,0.2068,0.005061340332031206,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=0.0,eps=0.01",0.54644775390625,0.5424484252929688,-0.00399932861328125,-0.0111474609375,0.0030871963500976513,False,0.2704,0.013085937499999978,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=0.0,eps=0.02",0.54644775390625,0.5478515625,0.00140380859375,-0.007351760864257813,0.010058975219726558,False,0.7716,0.00768280029296875,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=0.0,eps=0.05",0.54644775390625,0.54693603515625,0.00048828125,-0.010251159667968749,0.010843048095703123,False,0.9358,0.00859832763671875,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=0.0,eps=0.1",0.54644775390625,0.5539093017578124,0.0074615478515625,-0.004388427734375,0.018957748413085937,False,0.225,0.001625061035156361,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=0.5,eps=0.01",0.54644775390625,0.5472625732421874,0.0008148193359375,-0.000274658203125,0.0027191162109375,False,0.7266,0.008271789550781339,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=0.5,eps=0.02",0.54644775390625,0.5463531494140625,-9.46044921875e-05,-0.002362060546875,0.002532958984375,False,0.8444,0.009181213378906206,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=0.5,eps=0.05",0.54644775390625,0.5435943603515625,-0.0028533935546875,-0.008270263671875,0.002130126953125,False,0.2812,0.01194000244140625,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=0.5,eps=0.1",0.54644775390625,0.5457366943359375,-0.0007110595703125,-0.0069091796875,0.005465774536132811,False,0.8136,0.009797668457031228,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=1.0,eps=0.01",0.54644775390625,0.54644775390625,0.0,0.0,0.0,False,1.0,0.00908660888671875,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=1.0,eps=0.02",0.54644775390625,0.5472625732421874,0.0008148193359375,-0.000274658203125,0.0027191162109375,False,0.7266,0.008271789550781339,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=1.0,eps=0.05",0.54644775390625,0.5456329345703125,-0.0008148193359375,-0.0037109375,0.0019073486328125,False,0.5628,0.009901428222656272,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=1.0,eps=0.1",0.54644775390625,0.543572998046875,-0.002874755859375,-0.008303985595703126,0.0021912384033203115,False,0.2736,0.011961364746093772,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=2.0,eps=0.01",0.54644775390625,0.54644775390625,0.0,0.0,0.0,False,1.0,0.00908660888671875,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=2.0,eps=0.02",0.54644775390625,0.54644775390625,0.0,0.0,0.0,False,1.0,0.00908660888671875,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=2.0,eps=0.05",0.54644775390625,0.54677734375,0.00032958984375,-0.0020294189453125,0.002960205078125,False,0.836,0.008757019042968772,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_complexity,Fair,"alpha=2.0,eps=0.1",0.54644775390625,0.5456329345703125,-0.0008148193359375,-0.0037109375,0.0019073486328125,False,0.5628,0.009901428222656272,0.00908660888671875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Avg,rho=0.0,0.5817214965820312,0.5760040283203125,-0.00571746826171875,-0.015664825439453123,0.005137863159179684,False,0.2816,0.014529418945312456,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Avg,rho=0.1,0.5817214965820312,0.5760040283203125,-0.00571746826171875,-0.015664825439453123,0.005137863159179684,False,0.2816,0.014529418945312456,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Avg,rho=0.2,0.5817214965820312,0.5760040283203125,-0.00571746826171875,-0.015664825439453123,0.005137863159179684,False,0.2816,0.014529418945312456,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Avg,rho=0.5,0.5817214965820312,0.5810470581054688,-0.0006744384765625,-0.011770668029785157,0.01064479827880859,False,0.8834,0.009486389160156206,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,MaxMin,c=0.0,0.5817214965820312,0.580352783203125,-0.00136871337890625,-0.012252845764160157,0.009776344299316406,False,0.7938,0.010180664062499956,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,MaxMin,c=0.1,0.5817214965820312,0.5863800048828125,0.00465850830078125,-0.0068069839477539066,0.016327209472656246,False,0.4388,0.004153442382812456,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,MaxMin,c=0.25,0.5817214965820312,0.579376220703125,-0.00234527587890625,-0.012481803894042968,0.007826385498046873,False,0.6362,0.011157226562499956,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,MaxMin,c=0.5,0.5817214965820312,0.587005615234375,0.00528411865234375,-0.004565811157226562,0.015279426574707019,False,0.284,0.0035278320312499556,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,MaxMin,c=0.75,0.5817214965820312,0.5834609985351562,0.001739501953125,-0.007724685668945312,0.011660995483398435,False,0.727,0.00707244873046875,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,MaxMin,c=0.9,0.5817214965820312,0.5813217163085938,-0.0003997802734375,-0.008839683532714844,0.007881278991699218,False,0.9084,0.009211730957031206,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,MaxMin,c=0.95,0.5817214965820312,0.5815093994140625,-0.00021209716796875,-0.006640663146972656,0.006239395141601561,False,0.9506,0.009024047851562411,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=0.0,eps=0.01",0.5817214965820312,0.580218505859375,-0.00150299072265625,-0.009942703247070313,0.007181129455566402,False,0.739,0.01031494140625,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=0.0,eps=0.02",0.5817214965820312,0.5797714233398437,-0.0019500732421875,-0.011721992492675783,0.008090629577636713,False,0.7104,0.010762023925781294,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=0.0,eps=0.05",0.5817214965820312,0.5723068237304687,-0.0094146728515625,-0.02054901123046875,0.0017090606689453113,False,0.0972,0.01822662353515625,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=0.0,eps=0.1",0.5817214965820312,0.5807022094726562,-0.001019287109375,-0.012163124084472655,0.01067047119140625,False,0.8474,0.009831237792968794,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=0.5,eps=0.01",0.5817214965820312,0.5808914184570313,-0.000830078125,-0.00277099609375,0.0006103515625,False,0.3844,0.009642028808593661,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=0.5,eps=0.02",0.5817214965820312,0.5804458618164062,-0.001275634765625,-0.004800491333007813,0.0017213439941406226,False,0.449,0.010087585449218728,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=0.5,eps=0.05",0.5817214965820312,0.5790664672851562,-0.002655029296875,-0.007708816528320312,0.0026184844970703115,False,0.3122,0.01146697998046875,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=0.5,eps=0.1",0.5817214965820312,0.5808273315429688,-0.0008941650390625,-0.00794403076171875,0.0062654113769531235,False,0.795,0.009706115722656117,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=1.0,eps=0.01",0.5817214965820312,0.5809555053710938,-0.0007659912109375,-0.002734375,0.0006744384765625,False,0.4648,0.009577941894531206,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=1.0,eps=0.02",0.5817214965820312,0.5808914184570313,-0.000830078125,-0.00277099609375,0.0006103515625,False,0.3844,0.009642028808593661,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=1.0,eps=0.05",0.5817214965820312,0.5818252563476562,0.000103759765625,-0.004025421142578125,0.00457206726074218,False,0.974,0.008708190917968706,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=1.0,eps=0.1",0.5817214965820312,0.5791336059570312,-0.002587890625,-0.007629470825195312,0.0026885986328125,False,0.3288,0.011399841308593728,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=2.0,eps=0.01",0.5817214965820312,0.5805862426757813,-0.00113525390625,-0.00303955078125,0.0,False,0.2658,0.009947204589843661,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=2.0,eps=0.02",0.5817214965820312,0.5808914184570313,-0.000830078125,-0.00277099609375,0.0006103515625,False,0.3844,0.009642028808593661,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=2.0,eps=0.05",0.5817214965820312,0.5808914184570313,-0.000830078125,-0.00277099609375,0.0006103515625,False,0.3844,0.009642028808593661,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,dominant_verbosity,Fair,"alpha=2.0,eps=0.1",0.5817214965820312,0.5818984985351563,0.000177001953125,-0.003891143798828125,0.004632644653320312,False,0.9462,0.008634948730468661,0.00881195068359375,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=0.0,eps=0.01",0.5466064453125,0.5483642578125,0.0017578125,-0.003076171875,0.006836547851562491,False,0.5024,0.013232421875000067,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=0.0,eps=0.02",0.5466064453125,0.5481689453125,0.0015625,-0.00576171875,0.008594360351562491,False,0.6558,0.013427734375,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=0.0,eps=0.05",0.5466064453125,0.551123046875,0.0045166015625,-0.0052734375,0.014429321289062491,False,0.3714,0.010473632812500022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=0.0,eps=0.1",0.5466064453125,0.553515625,0.0069091796875,-0.0069580078125,0.0210205078125,False,0.3396,0.008081054687500089,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=0.5,eps=0.01",0.5466064453125,0.5474365234375,0.000830078125,0.0,0.002490234375,False,0.7372,0.01416015625,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=0.5,eps=0.02",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=0.5,eps=0.05",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=0.5,eps=0.1",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=1.0,eps=0.01",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=1.0,eps=0.02",0.5466064453125,0.5474365234375,0.000830078125,0.0,0.002490234375,False,0.7372,0.01416015625,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=1.0,eps=0.05",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=1.0,eps=0.1",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=2.0,eps=0.01",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=2.0,eps=0.02",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=2.0,eps=0.05",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_correctness,Fair,"alpha=2.0,eps=0.1",0.5466064453125,0.5466064453125,0.0,0.0,0.0,False,1.0,0.014990234375000022,0.014990234375000022,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=0.0,eps=0.01",0.652197265625,0.6518310546875,-0.0003662109375,-0.005322265625,0.005322265625,False,0.8526,0.017041015624999933,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=0.0,eps=0.02",0.652197265625,0.6494140625,-0.002783203125,-0.0109130859375,0.005151977539062491,False,0.503,0.019458007812499956,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=0.0,eps=0.05",0.652197265625,0.648095703125,-0.0041015625,-0.0153814697265625,0.0066162109375,False,0.4644,0.020776367187499978,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=0.0,eps=0.1",0.652197265625,0.6558349609375,0.0036376953125,-0.0072021484375,0.01425842285156249,False,0.493,0.013037109374999911,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=0.5,eps=0.01",0.652197265625,0.65166015625,-0.000537109375,-0.001611328125,0.0,False,0.7492,0.0172119140625,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=0.5,eps=0.02",0.652197265625,0.652197265625,0.0,0.0,0.0,False,1.0,0.016674804687499933,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=0.5,eps=0.05",0.652197265625,0.65302734375,0.000830078125,0.0,0.00224609375,False,0.0912,0.01584472656249991,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=0.5,eps=0.1",0.652197265625,0.65478515625,0.002587890625,0.00048828125,0.005615234375,True,0.0044,0.014086914062499956,0.016674804687499933,0.9944000000000001,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=1.0,eps=0.01",0.652197265625,0.652197265625,0.0,0.0,0.0,False,1.0,0.016674804687499933,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=1.0,eps=0.02",0.652197265625,0.652197265625,0.0,0.0,0.0,False,1.0,0.016674804687499933,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=1.0,eps=0.05",0.652197265625,0.652197265625,0.0,0.0,0.0,False,1.0,0.016674804687499933,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=1.0,eps=0.1",0.652197265625,0.65302734375,0.000830078125,0.0,0.00224609375,False,0.0912,0.01584472656249991,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=2.0,eps=0.01",0.652197265625,0.652197265625,0.0,0.0,0.0,False,1.0,0.016674804687499933,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=2.0,eps=0.02",0.652197265625,0.652197265625,0.0,0.0,0.0,False,1.0,0.016674804687499933,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=2.0,eps=0.05",0.652197265625,0.652197265625,0.0,0.0,0.0,False,1.0,0.016674804687499933,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_coherence,Fair,"alpha=2.0,eps=0.1",0.652197265625,0.652197265625,0.0,0.0,0.0,False,1.0,0.016674804687499933,0.016674804687499933,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=0.0,eps=0.01",0.50582275390625,0.50614013671875,0.0003173828125,-0.0085693359375,0.008935546875,False,0.95,0.01934814453125,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=0.0,eps=0.02",0.50582275390625,0.51104736328125,0.005224609375,-0.004810180664062499,0.016259765625,False,0.3286,0.014440917968750022,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=0.0,eps=0.05",0.50582275390625,0.50784912109375,0.0020263671875,-0.0129644775390625,0.01689453125,False,0.7756,0.01763916015625,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=0.0,eps=0.1",0.50582275390625,0.5149658203125,0.00914306640625,-0.005347290039062499,0.023913879394531247,False,0.2114,0.010522460937499978,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=0.5,eps=0.01",0.50582275390625,0.50582275390625,0.0,0.0,0.0,False,1.0,0.019665527343750044,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=0.5,eps=0.02",0.50582275390625,0.50599365234375,0.0001708984375,0.0,0.0005126953125,False,0.7266,0.019494628906249978,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=0.5,eps=0.05",0.50582275390625,0.50447998046875,-0.0013427734375,-0.0073974609375,0.0046875,False,0.6486,0.021008300781250044,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=0.5,eps=0.1",0.50582275390625,0.50142822265625,-0.00439453125,-0.0128173828125,0.003662109375,False,0.287,0.024060058593750044,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=1.0,eps=0.01",0.50582275390625,0.50582275390625,0.0,0.0,0.0,False,1.0,0.019665527343750044,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=1.0,eps=0.02",0.50582275390625,0.50426025390625,-0.0015625,-0.0046875,0.0,False,0.7364,0.021228027343750067,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=1.0,eps=0.05",0.50582275390625,0.50599365234375,0.0001708984375,0.0,0.0005126953125,False,0.7266,0.019494628906249978,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=1.0,eps=0.1",0.50582275390625,0.50340576171875,-0.0024169921875,-0.0087646484375,0.00390625,False,0.4548,0.022082519531250067,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=2.0,eps=0.01",0.50582275390625,0.50582275390625,0.0,0.0,0.0,False,1.0,0.019665527343750044,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=2.0,eps=0.02",0.50582275390625,0.50582275390625,0.0,0.0,0.0,False,1.0,0.019665527343750044,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=2.0,eps=0.05",0.50582275390625,0.50582275390625,0.0,0.0,0.0,False,1.0,0.019665527343750044,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_complexity,Fair,"alpha=2.0,eps=0.1",0.50582275390625,0.50599365234375,0.0001708984375,0.0,0.0005126953125,False,0.7266,0.019494628906249978,0.019665527343750044,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=0.0,eps=0.01",0.60556640625,0.6112548828125,0.0056884765625,-0.0024169921875,0.0147216796875,False,0.1758,0.008715820312500067,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=0.0,eps=0.02",0.60556640625,0.6139404296875,0.0083740234375,-0.0048583984375,0.021240844726562493,False,0.2226,0.006030273437500067,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=0.0,eps=0.05",0.60556640625,0.6034912109375,-0.0020751953125,-0.0186285400390625,0.0138671875,False,0.801,0.0164794921875,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=0.0,eps=0.1",0.60556640625,0.5996337890625,-0.0059326171875,-0.0213134765625,0.008837890625,False,0.44,0.020336914062500044,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=0.5,eps=0.01",0.60556640625,0.605859375,0.00029296875,-0.003369140625,0.003515625,False,0.8398,0.014111328125000044,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=0.5,eps=0.02",0.60556640625,0.60703125,0.00146484375,-0.002685546875,0.00556640625,False,0.4706,0.012939453125,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=0.5,eps=0.05",0.60556640625,0.606640625,0.00107421875,-0.00361328125,0.005615234375,False,0.6554,0.013330078124999978,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=0.5,eps=0.1",0.60556640625,0.612158203125,0.006591796875,-0.0012939453125,0.0158203125,False,0.1052,0.0078125,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=1.0,eps=0.01",0.60556640625,0.60693359375,0.0013671875,-9.765625e-05,0.00361328125,False,0.2738,0.013037109375000022,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=1.0,eps=0.02",0.60556640625,0.60498046875,-0.0005859375,-0.004638671875,0.003076171875,False,0.7896,0.014990234375000022,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=1.0,eps=0.05",0.60556640625,0.607177734375,0.001611328125,-0.002490234375,0.00576171875,False,0.4316,0.012792968750000022,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=1.0,eps=0.1",0.60556640625,0.606640625,0.00107421875,-0.00361328125,0.005615234375,False,0.6554,0.013330078124999978,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=2.0,eps=0.01",0.60556640625,0.60693359375,0.0013671875,-9.765625e-05,0.00361328125,False,0.2738,0.013037109375000022,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=2.0,eps=0.02",0.60556640625,0.606103515625,0.000537109375,-0.001904296875,0.003271484375,False,0.7912,0.013867187500000044,0.014404296875,1.0,1.0,False,False,False
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=2.0,eps=0.05",0.60556640625,0.605859375,0.00029296875,-0.003369140625,0.003515625,False,0.8398,0.014111328125000044,0.014404296875,1.0,1.0,False,False,False
