evaluator,evaluator_role,p_name,p,method,params,status,lambda,dist_l2,dist_R,proxy_delta_p,proxy_min_delta,U_p(p),U_p(lambda),Delta U_p,U_p(p)_0_4,U_p(lambda)_0_4,Delta U_p_percent,note
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Avg,rho=0.2,OK,"[0.212776, 0.211913, 0.20403, 0.194987, 0.176294]",0.03014074812226531,0.030636909769494864,0.00037544723441798106,-0.023794649145011823,0.9589326477050781,0.9673837661743164,0.008451118469238295,0.9589326477050781,0.9673837661743164,0.8813046974116012,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Avg,rho=0.5,OK,"[0.20511, 0.204765, 0.201612, 0.197995, 0.190518]",0.012056057386280848,0.012254525841706774,0.00015017597644101247,-0.009517660545028075,0.9589326477050781,0.961391944885254,0.002459297180175901,0.9589326477050781,0.961391944885254,0.2564619304662848,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",MaxMin,c=0.0,OK_EXACT_D0,"[0.205267, 0.204942, 0.201922, 0.197537, 0.190332]",0.012465936964217817,0.012689719502770268,0.00015539958439585202,-0.00972485604169014,0.9589326477050781,0.9615481948852541,0.002615547180175981,0.9589326477050781,0.9615481948852541,0.2727560883900992,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",MaxMin,c=0.1,OK,"[0.204987, 0.204661, 0.201636, 0.197246, 0.19147]",0.011384416110295616,0.01160293908493326,0.0001416921273393655,-0.00860673854863451,0.9589326477050781,0.9629318618774415,0.0039992141723633745,0.9589326477050781,0.9629318618774415,0.4170484946919173,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",MaxMin,c=0.25,OK,"[0.204566, 0.204239, 0.201208, 0.19681, 0.193178]",0.009848295486034298,0.010053139029093827,0.00012113094202258545,-0.006929562309036583,0.9589326477050781,0.9614072799682618,0.0024746322631836737,0.9589326477050781,0.9614072799682618,0.258061112957826,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",MaxMin,c=0.5,OK,"[0.203864, 0.203536, 0.200493, 0.196082, 0.196024]",0.007670170329285968,0.007825014436419074,8.686229995122974e-05,-0.0041342685756023505,0.9589326477050781,0.959475212097168,0.0005425643920898837,0.9589326477050781,0.959475212097168,0.05658003128669685,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",MaxMin,c=0.75,OK,"[0.202413, 0.202083, 0.199017, 0.198226, 0.198261]",0.004159513879736523,0.004185994310113574,4.229816597732788e-05,-0.0018071608931484386,0.9589326477050781,0.9603751754760743,0.0014425277709961826,0.9589326477050781,0.9603751754760743,0.1504305619845613,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",MaxMin,c=0.9,OK,"[0.201166, 0.200833, 0.199259, 0.199365, 0.199376]",0.001842317708848357,0.0018348646768139819,1.6430136739807442e-05,-0.0006469194567941142,0.9589326477050781,0.9584519577026368,-0.00048069000244133075,0.9589326477050781,0.9584519577026368,-0.05012760839791201,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",MaxMin,c=0.95,OK,"[0.200652, 0.200318, 0.19964, 0.199692, 0.199697]",0.0009175896363360688,0.0009124378710351011,8.000722798384531e-06,-0.0003138983246930921,0.9589326477050781,0.9602436828613281,0.0013110351562499734,0.9589326477050781,0.9602436828613281,0.13671816882943225,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",MaxMin,c=1.0,OK,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.0,0.0,0.0,0.0,0.9589326477050781,0.9589326477050781,0.0,0.9589326477050781,0.9589326477050781,0.0,same merge point as baseline
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=0.0,eps=0.01",OK,"[0.242976, 0.187971, 0.188479, 0.190234, 0.19034]",0.048094210612373116,0.04695898629350583,0.0002622284169485681,-0.01000000000000001,0.9589326477050781,0.9667805099487305,0.007847862243652415,0.9589326477050781,0.9667805099487305,0.8183955632790221,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=0.0,eps=0.02",OK,"[0.285952, 0.175942, 0.176958, 0.180467, 0.18068]",0.09618842122474623,0.09391797258701165,0.0005244568338971422,-0.020000000000000018,0.9589326477050781,0.9799360656738282,0.02100341796875005,0.9589326477050781,0.9799360656738282,2.1902912596641193,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=0.0,eps=0.05",OK,"[0.41488, 0.139856, 0.142396, 0.151168, 0.151701]",0.24047105306186561,0.2347949314675292,0.0013111420847428629,-0.05000000000000002,0.9589326477050781,0.9906373023986818,0.03170465469360362,0.9589326477050781,0.9906373023986818,3.3062441631828197,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=0.0,eps=0.1",OK,"[0.62976, 0.079712, 0.084792, 0.102335, 0.103401]",0.4809421061237312,0.46958986293505833,0.0026222841694856897,-0.10000000000000005,0.9589326477050781,0.9772060394287111,0.01827339172363296,0.9589326477050781,0.9772060394287111,1.9055969955100518,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=0.5,eps=0.01",OK,"[0.200496, 0.200457, 0.200111, 0.199825, 0.199111]",0.0011347951053275838,0.0011521685730466547,1.4108634385489824e-05,-0.0008913129357855758,0.9589326477050781,0.9588497924804688,-8.285522460937944e-05,0.9589326477050781,0.9588497924804688,-0.008640359133424952,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=0.5,eps=0.02",OK,"[0.200993, 0.200913, 0.200222, 0.199649, 0.198223]",0.0022695908569517332,0.0023043378093846206,2.8217276864856207e-05,-0.0017826262552892976,0.9589326477050781,0.9613746261596681,0.0024419784545899326,0.9589326477050781,0.9613746261596681,0.25465588854796906,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=0.5,eps=0.05",OK,"[0.202482, 0.202283, 0.200556, 0.199123, 0.195556]",0.005673976812202601,0.0057608441755180005,7.054318771016254e-05,-0.004456565340760537,0.9589326477050781,0.9629557418823242,0.0040230941772461115,0.9589326477050781,0.9629557418823242,0.41953876394491296,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=0.5,eps=0.1",OK,"[0.204964, 0.204566, 0.201112, 0.198246, 0.191113]",0.011347953924263103,0.011521688654405038,0.00014108637925758696,-0.008913131062446351,0.9589326477050781,0.9629318618774415,0.0039992141723633745,0.9589326477050781,0.9629318618774415,0.4170484946919173,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=1.0,eps=0.01",OK,"[0.200248, 0.200229, 0.200059, 0.199916, 0.199548]",0.0005731390404917204,0.0005818122865421504,7.125185672306974e-06,-0.00045265636419565785,0.9589326477050781,0.962169647216797,0.003236999511718852,0.9589326477050781,0.962169647216797,0.337562759956672,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=1.0,eps=0.02",OK,"[0.200497, 0.200458, 0.200118, 0.199831, 0.199097]",0.0011462783224342244,0.0011636248063363165,1.425037396967203e-05,-0.0009053127790744035,0.9589326477050781,0.9588497924804688,-8.285522460937944e-05,0.9589326477050781,0.9588497924804688,-0.008640359133424952,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=1.0,eps=0.05",OK,"[0.201241, 0.201144, 0.200294, 0.199578, 0.197742]",0.0028656958035399595,0.0029090620144738267,3.562593491825623e-05,-0.0022632819396876318,0.9589326477050781,0.9613746261596681,0.0024419784545899326,0.9589326477050781,0.9613746261596681,0.25465588854796906,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=1.0,eps=0.1",OK,"[0.202483, 0.202288, 0.200588, 0.199156, 0.195485]",0.005731391877228732,0.005818124318080539,7.125187358588287e-05,-0.004526564139737823,0.9589326477050781,0.9629557418823242,0.0040230941772461115,0.9589326477050781,0.9629557418823242,0.41953876394491296,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=2.0,eps=0.01",OK,"[0.200124, 0.200115, 0.20003, 0.199959, 0.199772]",0.00028799757303616703,0.00029232900971226075,3.5800426897776196e-06,-0.00022807029259921268,0.9589326477050781,0.962169647216797,0.003236999511718852,0.9589326477050781,0.962169647216797,0.337562759956672,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=2.0,eps=0.02",OK,"[0.200248, 0.200229, 0.20006, 0.199917, 0.199545]",0.0005759951438008033,0.0005846580168137458,7.1600853444600715e-06,-0.0004561405844476063,0.9589326477050781,0.962169647216797,0.003236999511718852,0.9589326477050781,0.962169647216797,0.337562759956672,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=2.0,eps=0.05",OK,"[0.200621, 0.200573, 0.200151, 0.199793, 0.198862]",0.0014399878551747938,0.0014616450376451946,1.7900213307939286e-05,-0.0011403514587175908,0.9589326477050781,0.9588497924804688,-8.285522460937944e-05,0.9589326477050781,0.9588497924804688,-0.008640359133424952,
urm,sensitivity only,balanced,"[0.2, 0.2, 0.2, 0.2, 0.2]",Fair,"alpha=2.0,eps=0.1",OK,"[0.201242, 0.201146, 0.200302, 0.199587, 0.197724]",0.0028799757306579962,0.002923290095828004,3.580042686942701e-05,-0.002280702939562238,0.9589326477050781,0.9613746261596681,0.0024419784545899326,0.9589326477050781,0.9613746261596681,0.25465588854796906,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Avg,rho=0.0,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.5590169943749475,0.5468978377495407,0.18275041504236192,-0.1294396594089945,0.6561793446540832,0.6729620933532716,0.016782748699188388,0.6561793446540832,0.6729620933532716,2.557646600112918,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Avg,rho=0.1,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.5590169943749469,0.5468978377495401,0.18275041504236164,-0.12943965940899432,0.6561793446540832,0.6729620933532716,0.016782748699188388,0.6561793446540832,0.6729620933532716,2.557646600112918,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Avg,rho=0.2,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.5590169943749475,0.5468978377495407,0.1827504150423619,-0.1294396594089945,0.6561793446540832,0.6729620933532716,0.016782748699188388,0.6561793446540832,0.6729620933532716,2.557646600112918,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Avg,rho=0.5,OK,"[0.805111, 0.054765, 0.051612, 0.047995, 0.040518]",0.3412891319397343,0.3343286950092715,0.1117756723650227,-0.08718170005441661,0.6561793446540832,0.6792221784591674,0.023042833805084206,0.6561793446540832,0.6792221784591674,3.5116670454221097,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",MaxMin,c=0.0,OK_EXACT_D0,"[0.792401, 0.067238, 0.060881, 0.043787, 0.035693]",0.32789799124819113,0.3219951811489695,0.10751709266459886,-0.09220892767529637,0.6561793446540832,0.6718861311674118,0.015706786513328574,0.6561793446540832,0.6718861311674118,2.393672803219475,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",MaxMin,c=0.1,OK,"[0.781233, 0.056051, 0.049513, 0.056192, 0.05701]",0.31448610243784536,0.3075293916597016,0.10271559955000191,-0.07041555225314942,0.6561793446540832,0.6700022220611572,0.013822877407073997,0.6561793446540832,0.6700022220611572,2.106570028406026,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",MaxMin,c=0.25,OK,"[0.728471, 0.061052, 0.063752, 0.073079, 0.073646]",0.25568116461742313,0.24964602083911286,0.0832290328897618,-0.05316256600573972,0.6561793446540832,0.6785871267318726,0.022407782077789373,0.6561793446540832,0.6785871267318726,3.414886838536809,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",MaxMin,c=0.5,OK,"[0.64968, 0.083105, 0.084874, 0.090985, 0.091356]",0.16750613471847564,0.16355229006086205,0.05452640055274079,-0.03482875227301945,0.6561793446540832,0.6593972682952881,0.0032179236412048784,0.6561793446540832,0.6593972682952881,0.49040306852408844,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",MaxMin,c=0.75,OK,"[0.574441, 0.104164, 0.105044, 0.108083, 0.108267]",0.08330696522133503,0.0813405727668977,0.027117985631547995,-0.01732162024505784,0.6561793446540832,0.6661139488220215,0.009934604167938232,0.6561793446540832,0.6661139488220215,1.5140074506879575,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",MaxMin,c=0.9,OK,"[0.529724, 0.11668, 0.117032, 0.118245, 0.118319]",0.033264446128751894,0.032479266213785274,0.010828203497321455,-0.0069165177482286505,0.6561793446540832,0.6615139961242675,0.005334651470184304,0.6561793446540832,0.6615139961242675,0.812986802106147,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",MaxMin,c=0.95,OK,"[0.514855, 0.120842, 0.121018, 0.121624, 0.121661]",0.016624584854061434,0.016232175190255712,0.005411615367395858,-0.003456670697446897,0.6561793446540832,0.6598194122314452,0.003640067577362016,0.6561793446540832,0.6598194122314452,0.5547366900555127,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",MaxMin,c=1.0,OK,"[0.5, 0.125, 0.125, 0.125, 0.125]",0.0,0.0,0.0,0.0,0.6561793446540832,0.6561793446540832,0.0,0.6561793446540832,0.6561793446540832,0.0,same merge point as baseline
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=0.0,eps=0.01",OK,"[0.542976, 0.112971, 0.113479, 0.115234, 0.11534]",0.048094210612373116,0.046958986293505825,0.015655571042371422,-0.010000000000000009,0.6561793446540832,0.6579477787017822,0.0017684340476989968,0.6561793446540832,0.6579477787017822,0.26950468071061556,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=0.0,eps=0.02",OK,"[0.585952, 0.100942, 0.101958, 0.105467, 0.10568]",0.09618842122474631,0.09391797258701175,0.03131114208474293,-0.019999999999999993,0.6561793446540832,0.6582902431488037,0.002110898494720459,0.6561793446540832,0.6582902431488037,0.3216953584287627,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=0.0,eps=0.05",OK,"[0.71488, 0.064856, 0.067396, 0.076168, 0.076701]",0.24047105306186564,0.23479493146752925,0.0782778552118572,-0.05000000000000002,0.6561793446540832,0.6869780302047729,0.030798685550689653,0.6561793446540832,0.6869780302047729,4.693638378228095,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=0.0,eps=0.1",OK,"[0.92976, 0.004712, 0.009792, 0.027335, 0.028401]",0.48094210612373123,0.4695898629350584,0.15655571042371436,-0.10000000000000002,0.6561793446540832,0.6856686115264893,0.02948926687240605,0.6561793446540832,0.6856686115264893,4.494086428147453,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=0.5,eps=0.01",OK,"[0.500496, 0.125457, 0.125111, 0.124825, 0.124111]",0.0011347951053275575,0.001152168573046627,0.00020525586931321145,-0.0008913129357855754,0.6561793446540832,0.6573784470558167,0.0011991024017334873,0.6561793446540832,0.6573784470558167,0.18274004073773698,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=0.5,eps=0.02",OK,"[0.500993, 0.125913, 0.125222, 0.124649, 0.123223]",0.0022695907900238677,0.0023043377393209075,0.0004105118777101269,-0.0017826262116739367,0.6561793446540832,0.6576861023902894,0.0015067577362061213,0.6561793446540832,0.6576861023902894,0.2296259015895168,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=0.5,eps=0.05",OK,"[0.502482, 0.127283, 0.125556, 0.124123, 0.120556]",0.005673976812202587,0.005760844175517986,0.0010262796999407245,-0.004456565340760551,0.6561793446540832,0.6607748031616212,0.004595458507537953,0.6561793446540832,0.6607748031616212,0.7003357458562691,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=0.5,eps=0.1",OK,"[0.504964, 0.129566, 0.126112, 0.123246, 0.116113]",0.01134795392426309,0.011521688654405024,0.0020525593786091287,-0.008913131062446351,0.6561793446540832,0.6570146560668946,0.0008353114128113459,0.6561793446540832,0.6570146560668946,0.1272992543298807,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=1.0,eps=0.01",OK,"[0.500248, 0.125229, 0.125059, 0.124916, 0.124548]",0.0005731390632907806,0.0005818123019413797,0.00010278890130790894,-0.0004526563087064838,0.6561793446540832,0.6562679886817933,8.864402771002755e-05,0.6561793446540832,0.6562679886817933,0.013509115828197525,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=1.0,eps=0.02",OK,"[0.500497, 0.125458, 0.125118, 0.124831, 0.124097]",0.0011462783024365753,0.00116362479019427,0.00020557777083076277,-0.0009053127460339175,0.6561793446540832,0.6573784470558167,0.0011991024017334873,0.6561793446540832,0.6573784470558167,0.18274004073773698,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=1.0,eps=0.05",OK,"[0.501241, 0.126144, 0.125294, 0.124578, 0.122742]",0.0028656957978457948,0.0029090620071146895,0.0005139444935148175,-0.0022632819323109656,0.6561793446540832,0.6587576508522035,0.0025783061981202726,0.6561793446540832,0.6587576508522035,0.3929270586046065,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=1.0,eps=0.1",OK,"[0.502483, 0.127288, 0.125588, 0.124156, 0.120485]",0.005731391877228735,0.005818124318080541,0.0010278889416029835,-0.004526564139737824,0.6561793446540832,0.6609270095825196,0.004747664928436368,0.6561793446540832,0.6609270095825196,0.7235316026198882,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=2.0,eps=0.01",OK,"[0.500124, 0.125115, 0.12503, 0.124959, 0.124772]",0.00028799755990410557,0.0002923289964726026,5.142884564621853e-05,-0.0002280702844532841,0.6561793446540832,0.6561793446540832,0.0,0.6561793446540832,0.6561793446540832,0.0,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=2.0,eps=0.02",OK,"[0.500248, 0.125229, 0.12506, 0.124917, 0.124545]",0.0005759951419797224,0.0005846580149151019,0.00010285768827602078,-0.00045614058324638804,0.6561793446540832,0.6562679886817933,8.864402771002755e-05,0.6561793446540832,0.6562679886817933,0.013509115828197525,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=2.0,eps=0.05",OK,"[0.500621, 0.125573, 0.125151, 0.124793, 0.123862]",0.001439987844052267,0.001461645023800421,0.00025714409952342016,-0.0011403514663746164,0.6561793446540832,0.6573784470558167,0.0011991024017334873,0.6561793446540832,0.6573784470558167,0.18274004073773698,
urm,sensitivity only,dominant_helpfulness,"[0.5, 0.125, 0.125, 0.125, 0.125]",Fair,"alpha=2.0,eps=0.1",OK,"[0.501242, 0.126146, 0.125302, 0.124587, 0.122724]",0.0028799758038289412,0.002923290168657951,0.000514288427492968,-0.0022807030494204393,0.6561793446540832,0.6587576508522035,0.0025783061981202726,0.6561793446540832,0.6587576508522035,0.3929270586046065,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Avg,rho=0.0,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.5590169943749475,0.5471301451830566,0.18269958487578003,-0.12979152432624388,1.7109711885452268,1.7055992603302002,-0.005371928215026633,1.7109711885452268,1.7055992603302002,-0.3139695309302185,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Avg,rho=0.1,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.5590169943749472,0.5471301451830564,0.18269958487577995,-0.12979152432624388,1.7109711885452268,1.7055992603302002,-0.005371928215026633,1.7109711885452268,1.7055992603302002,-0.3139695309302185,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Avg,rho=0.2,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.5590169943749475,0.5471301451830566,0.18269958487578,-0.12979152432624397,1.7109711885452268,1.7055992603302002,-0.005371928215026633,1.7109711885452268,1.7055992603302002,-0.3139695309302185,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Avg,rho=0.5,OK,"[0.055111, 0.804765, 0.051612, 0.047995, 0.040518]",0.34090877825109905,0.33410056848466096,0.11162318389270698,-0.08739294229741315,1.7109711885452268,1.6964331388473508,-0.014538049697875977,1.7109711885452268,1.6964331388473508,-0.8496957631552594,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",MaxMin,c=0.0,OK_EXACT_D0,"[0.067564, 0.792319, 0.059975, 0.044538, 0.035604]",0.3277858435005851,0.32196332584520115,0.10744355919939003,-0.09245626368911385,1.7109711885452268,1.7030984103679656,-0.007872778177261175,1.7109711885452268,1.7030984103679656,-0.4601350525344086,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",MaxMin,c=0.1,OK,"[0.056487, 0.781223, 0.0487, 0.055976, 0.057614]",0.314495611966649,0.30767628593727786,0.10268142239492398,-0.07002022768514357,1.7109711885452268,1.6959030866622922,-0.015068101882934615,1.7109711885452268,1.6959030866622922,-0.8806753721987829,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",MaxMin,c=0.25,OK,"[0.061121, 0.727991, 0.064548, 0.072537, 0.073803]",0.2551244986346243,0.24924796458117418,0.08304424069143869,-0.053199019313195886,1.7109711885452268,1.6964089542627336,-0.014562234282493147,1.7109711885452268,1.6964089542627336,-0.8511092635566153,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",MaxMin,c=0.5,OK,"[0.083116, 0.649489, 0.085363, 0.090601, 0.091431]",0.1672793092957416,0.16342620007739928,0.05445021273220789,-0.03488138243700016,1.7109711885452268,1.6931253969669344,-0.017845791578292358,1.7109711885452268,1.6931253969669344,-1.043021162353175,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",MaxMin,c=0.75,OK,"[0.104165, 0.574363, 0.105282, 0.107888, 0.108301]",0.08321345192803235,0.08129671446621553,0.027086375348741705,-0.01735181866080628,1.7109711885452268,1.6896956861019135,-0.021275502443313332,1.7109711885452268,1.6896956861019135,-1.2434752020227224,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",MaxMin,c=0.9,OK,"[0.11668, 0.529696, 0.117126, 0.118167, 0.118332]",0.03322959639162876,0.0324641863435037,0.010816392057972551,-0.006929095205159835,1.7109711885452268,1.709476509690285,-0.0014946788549417,1.7109711885452268,1.709476509690285,-0.08735850521320399,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",MaxMin,c=0.95,OK,"[0.120842, 0.514841, 0.121065, 0.121585, 0.121667]",0.01660749302309206,0.016224956266273557,0.005405818160435451,-0.003463024314825137,1.7109711885452268,1.6998559862375262,-0.011115202307700578,1.7109711885452268,1.6998559862375262,-0.6496428684548107,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",MaxMin,c=1.0,OK,"[0.125, 0.5, 0.125, 0.125, 0.125]",0.0,0.0,0.0,0.0,1.7109711885452268,1.7109711885452268,0.0,1.7109711885452268,1.7109711885452268,0.0,same merge point as baseline
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Fair,"alpha=0.0,eps=0.01",OK,"[0.167976, 0.487971, 0.113479, 0.115234, 0.11534]",0.0480942106123731,0.04695898629350582,-0.00358610723940713,-0.010000000000000005,1.7109711885452268,1.719995391368866,0.009024202823639138,1.7109711885452268,1.719995391368866,0.5274316063330132,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Fair,"alpha=0.0,eps=0.02",OK,"[0.210952, 0.475942, 0.101958, 0.105467, 0.10568]",0.09618842122474623,0.09391797258701166,-0.0071722144788142475,-0.019999999999999997,1.7109711885452268,1.7211619138717653,0.01019072532653853,1.7109711885452268,1.7211619138717653,0.5956105745534682,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Fair,"alpha=0.0,eps=0.05",OK,"[0.33988, 0.439856, 0.067396, 0.076168, 0.076701]",0.24047105306186561,0.2347949314675292,-0.017930536197035697,-0.05000000000000002,1.7109711885452268,1.7170680463314056,0.006096857786178855,1.7109711885452268,1.7170680463314056,0.35633900950505076,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Fair,"alpha=0.0,eps=0.1",OK,"[0.55476, 0.379712, 0.009792, 0.027335, 0.028401]",0.48094210612373123,0.4695898629350584,-0.035861072394071394,-0.10000000000000003,1.7109711885452268,1.7117986679077148,0.0008274793624880594,1.7109711885452268,1.7117986679077148,0.04836313831746246,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Fair,"alpha=0.5,eps=0.01",OK,"[0.125496, 0.500457, 0.125111, 0.124825, 0.124111]",0.0011347951053275816,0.001152168573046652,0.00019128149581870154,-0.000891312935785575,1.7109711885452268,1.7107693910598756,-0.00020179748535120723,1.7109711885452268,1.7107693910598756,-0.011794323989919895,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Fair,"alpha=0.5,eps=0.02",OK,"[0.125993, 0.500913, 0.125222, 0.124649, 0.123223]",0.002269590788656993,0.0023043377379887613,0.00038256311461136184,-0.0017826262135682924,1.7109711885452268,1.7105735063552854,-0.00039768218994140625,1.7109711885452268,1.7105735063552854,-0.023243067598323508,
urm,sensitivity only,dominant_correctness,"[0.125, 0.5, 0.125, 0.125, 0.125]",Fair,"alpha=0.5,eps=0.05",OK,"[0.127482, 0.502283, 0.125556, 0.124123, 0.120556]",0.005673976812202624,0.005760844175518024,0.0009564078088521846,-0.004456565340760551,1.7109711885452268,1.7081802517175675,-0.002790936827659296,1.7109711885452268,1.7081802517175675,-0.1631200365233691,
