p_name,p,method,params,status,lambda,dist_l2,dist_R,U_p(p),U_p(lambda),Delta U_p,note
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Avg,rho=0.5,OK,"[0.0, 0.1978, 0.1506, 0.262, 0.3896]",0.12781219848794287,0.114926688102866,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Cert,,FLOOR_COLLAPSED,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",1.0103182026100663e-16,1.2784349025694867e-16,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",MaxMin,c=0.25,OK,"[0.0221, 0.1977, 0.1529, 0.2549, 0.3724]",0.09972618399138315,0.08982911936242857,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",MaxMin,c=0.5,OK,"[0.0495, 0.1895, 0.1499, 0.247, 0.3641]",0.07979801356724064,0.07237955925102028,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",MaxMin,c=0.75,OK,"[0.0697, 0.1935, 0.1689, 0.2259, 0.342]",0.04592476583408064,0.04163702970255272,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",MaxMin,c=0.9,OK,"[0.0778, 0.2011, 0.1759, 0.2282, 0.317]",0.01777338641784166,0.016098818973073265,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",MaxMin,c=1.0,OK,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",1.0103182026100663e-16,1.2784349025694867e-16,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Fair,"alpha=0.0,eps=0.02",OK,"[0.1863, 0.1808, 0.1533, 0.2056, 0.2741]",0.1165381233711038,0.10400300251814022,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Fair,"alpha=0.0,eps=0.05",OK,"[0.3426, 0.1442, 0.114, 0.1654, 0.2337]",0.2913453084277595,0.2600075062953506,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Fair,"alpha=0.0,eps=0.1",OK,"[0.6031, 0.0833, 0.0486, 0.0985, 0.1664]",0.5826906168555189,0.5200150125907012,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Fair,"alpha=1.0,eps=0.02",OK,"[0.083, 0.2044, 0.1793, 0.2329, 0.3004]",0.0014442341890763136,0.001301524656326439,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Fair,"alpha=1.0,eps=0.05",OK,"[0.0844, 0.2034, 0.179, 0.2337, 0.2995]",0.0036105864354855394,0.003253812511749457,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Fair,"alpha=1.0,eps=0.1",OK,"[0.0867, 0.2017, 0.1786, 0.2352, 0.2979]",0.007221173670413491,0.006507625743556637,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Fair,"alpha=2.0,eps=0.02",OK,"[0.0825, 0.2048, 0.1793, 0.2326, 0.3008]",0.000720712860422611,0.0006495382108689126,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Fair,"alpha=2.0,eps=0.05",OK,"[0.0832, 0.2043, 0.1792, 0.233, 0.3003]",0.0018017821913763668,0.0016238455678679068,,,,reward missing
dirichlet_39,"[0.082, 0.2051, 0.1794, 0.2323, 0.3011]",Fair,"alpha=2.0,eps=0.1",OK,"[0.0843, 0.2034, 0.179, 0.2337, 0.2995]",0.003603564395314656,0.0032476911467201964,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Avg,rho=0.5,OK,"[0.0, 0.3962, 0.0, 0.6038, 0.0]",0.18984533424860067,0.1697436467454565,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Cert,,FLOOR_COLLAPSED,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",1.2794982158516685e-16,1.4656672136217369e-16,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",MaxMin,c=0.75,OK,"[0.0536, 0.3651, 0.0, 0.5546, 0.0267]",0.11218762068291596,0.10033043059670373,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",MaxMin,c=0.9,OK,"[0.0852, 0.3498, 0.0, 0.5074, 0.0575]",0.0508650035731894,0.04559168267534867,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",MaxMin,c=1.0,OK,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",1.2794982158516685e-16,1.4656672136217369e-16,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Fair,"alpha=0.0,eps=0.02",OK,"[0.1805, 0.3383, 0.0, 0.436, 0.0452]",0.09260238415826276,0.0827004826827009,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Fair,"alpha=0.0,eps=0.05",OK,"[0.2959, 0.3012, 0.0, 0.3963, 0.0065]",0.22584977284844088,0.20173265156697534,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Fair,"alpha=0.0,eps=0.1",OK,"[0.429, 0.2398, 0.0, 0.3312, 0.0]",0.38229292732318676,0.3416342612656942,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Fair,"alpha=1.0,eps=0.02",OK,"[0.1003, 0.3622, 0.0038, 0.4631, 0.0706]",0.0014442346887188415,0.0013015251069240083,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Fair,"alpha=1.0,eps=0.05",OK,"[0.1017, 0.3612, 0.0035, 0.4639, 0.0696]",0.0036105867741274013,0.003253812816063159,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Fair,"alpha=1.0,eps=0.1",OK,"[0.104, 0.3595, 0.0031, 0.4654, 0.068]",0.007221174731730791,0.006507626711908236,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Fair,"alpha=2.0,eps=0.02",OK,"[0.0999, 0.3626, 0.0039, 0.4628, 0.0709]",0.0007207128760824425,0.0006495382266824056,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Fair,"alpha=2.0,eps=0.05",OK,"[0.1006, 0.362, 0.0038, 0.4632, 0.0704]",0.0018017822117121435,0.0016238455856533553,,,,reward missing
dirichlet_40,"[0.0994, 0.3629, 0.004, 0.4625, 0.0712]",Fair,"alpha=2.0,eps=0.1",OK,"[0.1017, 0.3612, 0.0036, 0.4639, 0.0696]",0.0036035643732297844,0.0032476911264961543,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Avg,rho=0.5,OK,"[0.0, 0.0, 0.8342, 0.1658, 0.0]",0.3168286091894061,0.28534594280437486,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Cert,,FLOOR_COLLAPSED,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",1.2794982158516685e-16,1.467569863346463e-16,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",MaxMin,c=0.75,OK,"[0.0, 0.1038, 0.6642, 0.1961, 0.0359]",0.11501378380896402,0.10374039642632087,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",MaxMin,c=0.9,OK,"[0.0, 0.1257, 0.6011, 0.218, 0.0552]",0.042181557344379596,0.038040407442872105,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",MaxMin,c=1.0,OK,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",1.2794982158516685e-16,1.467569863346463e-16,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Fair,"alpha=0.0,eps=0.02",OK,"[0.108, 0.113, 0.5376, 0.2029, 0.0384]",0.11653812337110382,0.10400300251814025,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Fair,"alpha=0.0,eps=0.05",OK,"[0.2623, 0.0765, 0.4985, 0.1628, 0.0]",0.2890016316061812,0.2579289313065735,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Fair,"alpha=0.0,eps=0.1",OK,"[0.4512, 0.0159, 0.4359, 0.097, 0.0]",0.5031936791511135,0.449631543956589,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Fair,"alpha=1.0,eps=0.02",OK,"[0.0047, 0.1367, 0.5636, 0.2302, 0.0647]",0.0014442347822208814,0.0013015251913635853,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Fair,"alpha=1.0,eps=0.05",OK,"[0.0061, 0.1357, 0.5634, 0.231, 0.0638]",0.003610587203856208,0.0032538132102738634,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Fair,"alpha=1.0,eps=0.1",OK,"[0.0084, 0.134, 0.563, 0.2324, 0.0622]",0.0072211730726997264,0.006507625208216462,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Fair,"alpha=2.0,eps=0.02",OK,"[0.0043, 0.1371, 0.5637, 0.2299, 0.0651]",0.0007207128770676728,0.0006495382275356978,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Fair,"alpha=2.0,eps=0.05",OK,"[0.0049, 0.1366, 0.5636, 0.2303, 0.0646]",0.0018017820694810206,0.0016238454554475723,,,,reward missing
dirichlet_41,"[0.0038, 0.1374, 0.5638, 0.2296, 0.0654]",Fair,"alpha=2.0,eps=0.1",OK,"[0.0061, 0.1357, 0.5634, 0.231, 0.0638]",0.003603564438389333,0.00324769118596597,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Avg,rho=0.5,OK,"[0.0, 0.0, 0.2876, 0.2158, 0.4966]",0.16931369097196358,0.15199277572611175,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Cert,,FLOOR_COLLAPSED,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",0.0,0.0,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",MaxMin,c=0.5,OK,"[0.0069, 0.049, 0.2704, 0.2106, 0.4631]",0.11530516038307566,0.10349088049926472,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",MaxMin,c=0.75,OK,"[0.0346, 0.0756, 0.2465, 0.2045, 0.4388]",0.07859123291992379,0.07117997083345713,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",MaxMin,c=0.9,OK,"[0.0468, 0.0871, 0.2564, 0.2164, 0.3933]",0.02770180020747005,0.025091800531643442,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",MaxMin,c=1.0,OK,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",0.0,0.0,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Fair,"alpha=0.0,eps=0.02",OK,"[0.1576, 0.0689, 0.2358, 0.1961, 0.3416]",0.1165381233711038,0.10400300251814022,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Fair,"alpha=0.0,eps=0.05",OK,"[0.3139, 0.0324, 0.1966, 0.156, 0.3012]",0.2913453084277595,0.26000750629535063,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Fair,"alpha=0.0,eps=0.1",OK,"[0.544, 0.0, 0.1314, 0.0901, 0.2346]",0.5495632862228601,0.490097057591246,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Fair,"alpha=1.0,eps=0.02",OK,"[0.0543, 0.0926, 0.2618, 0.2234, 0.3679]",0.0014442341890764084,0.0013015246563265275,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Fair,"alpha=1.0,eps=0.05",OK,"[0.0557, 0.0916, 0.2615, 0.2243, 0.3669]",0.003610586519469594,0.003253812595053657,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Fair,"alpha=1.0,eps=0.1",OK,"[0.058, 0.0899, 0.2611, 0.2257, 0.3653]",0.0072211736386361145,0.006507625715936765,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Fair,"alpha=2.0,eps=0.02",OK,"[0.0538, 0.093, 0.2619, 0.2231, 0.3682]",0.0007207128770676409,0.0006495382275356758,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Fair,"alpha=2.0,eps=0.05",OK,"[0.0545, 0.0925, 0.2618, 0.2236, 0.3677]",0.0018017821714526629,0.001623845547013397,,,,reward missing
dirichlet_42,"[0.0534, 0.0933, 0.262, 0.2229, 0.3685]",Fair,"alpha=2.0,eps=0.1",OK,"[0.0557, 0.0916, 0.2616, 0.2243, 0.3669]",0.003603564375653383,0.0032476911294960966,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Avg,rho=0.5,OK,"[0.0383, 0.5101, 0.0, 0.1109, 0.3407]",0.20325278568097382,0.18432687446733456,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Cert,,FLOOR_COLLAPSED,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",0.0,0.0,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",MaxMin,c=0.25,OK,"[0.0627, 0.4777, 0.0239, 0.1124, 0.3234]",0.15507321963719647,0.14071419566264273,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",MaxMin,c=0.5,OK,"[0.0869, 0.4475, 0.0474, 0.125, 0.2933]",0.10389797261435363,0.09430813463863964,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",MaxMin,c=0.75,OK,"[0.1056, 0.4198, 0.0655, 0.1435, 0.2657]",0.06367842640522291,0.05777384354945617,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",MaxMin,c=0.9,OK,"[0.115, 0.385, 0.0757, 0.1527, 0.2715]",0.02468470743311717,0.02239354069449463,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",MaxMin,c=1.0,OK,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",0.0,0.0,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Fair,"alpha=0.0,eps=0.02",OK,"[0.2246, 0.3386, 0.0555, 0.1313, 0.2501]",0.11653812337110381,0.10400300251814022,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Fair,"alpha=0.0,eps=0.05",OK,"[0.3809, 0.302, 0.0162, 0.0911, 0.2097]",0.29134530842775946,0.2600075062953506,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Fair,"alpha=0.0,eps=0.1",OK,"[0.5902, 0.2405, 0.0, 0.0248, 0.1445]",0.5270083599962764,0.47040229277154,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Fair,"alpha=1.0,eps=0.02",OK,"[0.1213, 0.3622, 0.0815, 0.1586, 0.2764]",0.001444234189076317,0.0013015246563264427,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Fair,"alpha=1.0,eps=0.05",OK,"[0.1227, 0.3612, 0.0812, 0.1594, 0.2755]",0.0036105864354857684,0.003253812511749661,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Fair,"alpha=1.0,eps=0.1",OK,"[0.125, 0.3595, 0.0808, 0.1608, 0.2739]",0.007221173539806132,0.006507625622948237,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Fair,"alpha=2.0,eps=0.02",OK,"[0.1208, 0.3626, 0.0815, 0.1583, 0.2768]",0.0007207128777611504,0.0006495382281692716,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Fair,"alpha=2.0,eps=0.05",OK,"[0.1215, 0.3621, 0.0814, 0.1587, 0.2763]",0.001801782021675661,0.0016238454124306982,,,,reward missing
dirichlet_43,"[0.1204, 0.3629, 0.0816, 0.158, 0.2771]",Fair,"alpha=2.0,eps=0.1",OK,"[0.1227, 0.3612, 0.0812, 0.1594, 0.2755]",0.00360356437476918,0.003247691128041813,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Avg,rho=0.5,OK,"[0.3017, 0.0, 0.0, 0.6983, 0.0]",0.22899445488664796,0.2062181700442517,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Cert,,FLOOR_COLLAPSED,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",0.0,0.0,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",MaxMin,c=0.5,OK,"[0.3054, 0.0323, 0.0, 0.6623, 0.0]",0.18551302038267878,0.16675094820439865,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",MaxMin,c=0.75,OK,"[0.279, 0.0752, 0.0196, 0.5973, 0.0288]",0.10584978714161528,0.09476323018122819,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",MaxMin,c=0.9,OK,"[0.2942, 0.0889, 0.0346, 0.5385, 0.0437]",0.040079333207419826,0.03588148054717864,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",MaxMin,c=1.0,OK,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",0.0,0.0,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Fair,"alpha=0.0,eps=0.02",OK,"[0.4077, 0.0729, 0.0176, 0.4759, 0.0259]",0.11653812337110386,0.10400300251814026,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Fair,"alpha=0.0,eps=0.05",OK,"[0.5276, 0.0361, 0.0, 0.4363, 0.0]",0.25115645042877127,0.2242472500864581,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Fair,"alpha=0.0,eps=0.1",OK,"[0.6279, 0.0, 0.0, 0.3721, 0.0]",0.3694280168347883,0.3298985055643873,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Fair,"alpha=1.0,eps=0.02",OK,"[0.3044, 0.0966, 0.0436, 0.5033, 0.0522]",0.0014442341890763708,0.0013015246563264896,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Fair,"alpha=1.0,eps=0.05",OK,"[0.3058, 0.0955, 0.0434, 0.5041, 0.0512]",0.0036105867932680804,0.003253812833399353,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Fair,"alpha=1.0,eps=0.1",OK,"[0.3081, 0.0938, 0.0429, 0.5055, 0.0496]",0.00722117268430609,0.006507624842223729,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Fair,"alpha=2.0,eps=0.02",OK,"[0.3039, 0.0969, 0.0437, 0.503, 0.0525]",0.0007207128770676784,0.0006495382275357076,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Fair,"alpha=2.0,eps=0.05",OK,"[0.3046, 0.0964, 0.0436, 0.5034, 0.052]",0.001801782191692967,0.0016238455680136733,,,,reward missing
dirichlet_44,"[0.3035, 0.0972, 0.0438, 0.5027, 0.0528]",Fair,"alpha=2.0,eps=0.1",OK,"[0.3058, 0.0955, 0.0434, 0.5041, 0.0512]",0.003603564378809381,0.0032476911319920484,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Avg,rho=0.5,OK,"[0.1121, 0.0, 0.7213, 0.1217, 0.045]",0.27619878951346155,0.2502028282369958,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Cert,,FLOOR_COLLAPSED,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",7.376145397762941e-17,9.18337809093478e-17,,,,"certificate: lambda = p, Delta = 0 by construction"
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,INFEASIBLE_BALL_MISSES_SIMPLEX
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",MaxMin,c=0.5,OK,"[0.1314, 0.0085, 0.6137, 0.1369, 0.1095]",0.1532019398080386,0.13805406252828906,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",MaxMin,c=0.75,OK,"[0.1498, 0.0276, 0.5416, 0.1556, 0.1254]",0.07252214777348961,0.06535150361641713,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",MaxMin,c=0.9,OK,"[0.1599, 0.038, 0.5023, 0.1658, 0.1341]",0.028561814937672517,0.02573775887085711,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",MaxMin,c=1.0,OK,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",7.376145397762941e-17,9.18337809093478e-17,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Fair,"alpha=0.0,eps=0.02",OK,"[0.2707, 0.0204, 0.4506, 0.1456, 0.1127]",0.11653812337110381,0.10400300251814022,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Fair,"alpha=0.0,eps=0.05",OK,"[0.4097, 0.0, 0.4115, 0.1061, 0.0728]",0.272619909140594,0.2430968927803189,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Fair,"alpha=0.0,eps=0.1",OK,"[0.6051, 0.0, 0.3465, 0.0413, 0.007]",0.4961739256803058,0.441928484460685,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Fair,"alpha=1.0,eps=0.02",OK,"[0.1674, 0.0441, 0.4766, 0.1729, 0.139]",0.0014442341890763752,0.0013015246563264976,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Fair,"alpha=1.0,eps=0.05",OK,"[0.1687, 0.0431, 0.4763, 0.1738, 0.1381]",0.0036105864805173376,0.0032538125481716847,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Fair,"alpha=1.0,eps=0.1",OK,"[0.1711, 0.0413, 0.4759, 0.1752, 0.1365]",0.007221173071592012,0.006507625208506337,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Fair,"alpha=2.0,eps=0.02",OK,"[0.1669, 0.0444, 0.4767, 0.1727, 0.1394]",0.0007207128770676611,0.0006495382275356936,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Fair,"alpha=2.0,eps=0.05",OK,"[0.1676, 0.0439, 0.4765, 0.1731, 0.1389]",0.0018017821948959189,0.0016238455709313272,,,,reward missing
dirichlet_45,"[0.1664, 0.0448, 0.4767, 0.1724, 0.1397]",Fair,"alpha=2.0,eps=0.1",OK,"[0.1687, 0.043, 0.4763, 0.1738, 0.1381]",0.00360356431554254,0.0032476910750528954,,,,reward missing
