p_name,method,params,label,U_p_baseline,U_p_lambda,delta_u_p,ci_low,ci_high,excludes_zero,p_value,p_holm,holm_improves,holm_harms,significant,selection_regret,baseline_regret
balanced,Fair,"alpha=0.0,eps=0.05","Fair(alpha=0.0,eps=0.05)",0.57245361328125,0.56864501953125,-0.0038085937500000008,-0.015427490234374999,0.007625366210937488,False,0.5058,1.0,False,False,False,0.007893066406249982,0.0040844726562500044
balanced,Fair,"alpha=0.0,eps=0.1","Fair(alpha=0.0,eps=0.1)",0.57245361328125,0.55281494140625,-0.019638671875000003,-0.031128601074218748,-0.007987548828125012,True,0.0014,0.3136,False,False,False,0.023723144531250018,0.0040844726562500044
balanced,Fair,"alpha=0.5,eps=0.01","Fair(alpha=0.5,eps=0.01)",0.57245361328125,0.5723217773437501,-0.00013183593749999995,-0.0005419921875,0.00014648437500000013,False,0.7508,1.0,False,False,False,0.0042163085937498845,0.0040844726562500044
balanced,Fair,"alpha=0.5,eps=0.02","Fair(alpha=0.5,eps=0.02)",0.57245361328125,0.5723217773437501,-0.00013183593749999995,-0.0005419921875,0.00014648437500000013,False,0.7508,1.0,False,False,False,0.0042163085937498845,0.0040844726562500044
balanced,Fair,"alpha=0.5,eps=0.05","Fair(alpha=0.5,eps=0.05)",0.57245361328125,0.57195556640625,-0.000498046875,-0.0035839843749999995,0.0021877441406249966,False,0.737,1.0,False,False,False,0.0045825195312499956,0.0040844726562500044
balanced,Fair,"alpha=0.5,eps=0.1","Fair(alpha=0.5,eps=0.1)",0.57245361328125,0.57080810546875,-0.0016455078125,-0.0065577392578125004,0.003247436523437495,False,0.5192,1.0,False,False,False,0.005729980468749951,0.0040844726562500044
balanced,Fair,"alpha=1.0,eps=0.01","Fair(alpha=1.0,eps=0.01)",0.57245361328125,0.5723217773437501,-0.00013183593749999995,-0.0005419921875,0.00014648437500000013,False,0.7508,1.0,False,False,False,0.0042163085937498845,0.0040844726562500044
balanced,Fair,"alpha=1.0,eps=0.02","Fair(alpha=1.0,eps=0.02)",0.57245361328125,0.5723217773437501,-0.00013183593749999995,-0.0005419921875,0.00014648437500000013,False,0.7508,1.0,False,False,False,0.0042163085937498845,0.0040844726562500044
balanced,Fair,"alpha=1.0,eps=0.05","Fair(alpha=1.0,eps=0.05)",0.57245361328125,0.57279541015625,0.00034179687500000003,-0.00021594238281249893,0.0012794189453124982,False,0.5584,1.0,False,False,False,0.0037426757812499822,0.0040844726562500044
balanced,Fair,"alpha=1.0,eps=0.1","Fair(alpha=1.0,eps=0.1)",0.57245361328125,0.57195556640625,-0.000498046875,-0.0035839843749999995,0.0021877441406249966,False,0.737,1.0,False,False,False,0.0045825195312499956,0.0040844726562500044
balanced,Fair,"alpha=2.0,eps=0.01","Fair(alpha=2.0,eps=0.01)",0.57245361328125,0.57227294921875,-0.0001806640625,-0.0005419921875,0.0,False,0.7374,1.0,False,False,False,0.004265136718749951,0.0040844726562500044
balanced,Fair,"alpha=2.0,eps=0.02","Fair(alpha=2.0,eps=0.02)",0.57245361328125,0.5723217773437501,-0.00013183593749999995,-0.0005419921875,0.00014648437500000013,False,0.7508,1.0,False,False,False,0.0042163085937498845,0.0040844726562500044
balanced,Fair,"alpha=2.0,eps=0.05","Fair(alpha=2.0,eps=0.05)",0.57245361328125,0.5723217773437501,-0.00013183593749999995,-0.0005419921875,0.00014648437500000013,False,0.7508,1.0,False,False,False,0.0042163085937498845,0.0040844726562500044
balanced,Fair,"alpha=2.0,eps=0.1","Fair(alpha=2.0,eps=0.1)",0.57245361328125,0.57279541015625,0.00034179687500000003,-0.00021594238281249893,0.0012794189453124982,False,0.5584,1.0,False,False,False,0.0037426757812499822,0.0040844726562500044
