p_name,p,method,params,status,lambda,dist_l2,dist_R,proxy_delta_p,proxy_min_delta,U_p(p),U_p(lambda),Delta U_p,note
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Avg,rho=0.5,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Cert,,FLOOR_COLLAPSED,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.51531982421875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.1,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.51531982421875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.51531982421875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.51531982421875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.51531982421875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.9,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.51531982421875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.95,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.51531982421875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=1.0,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",3.064355504321603e-17,3.0682756232696826e-17,1.214038912680167e-18,9.869333191823357e-19,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",3.549944353954918e-16,3.4433859129560207e-16,-2.0478621237163679e-16,-2.0478621237163679e-16,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",8.91783513439558e-16,8.909238214062282e-16,-6.594914167201919e-16,-6.594914167201919e-16,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.1217589726265809e-16,1.123611057996431e-16,6.731325267223978e-18,3.8400326578127225e-18,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",9.974659986866641e-17,9.974659986866641e-17,7.313404235456299e-19,5.072439269264394e-20,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.749310572376045e-14,1.6916003606959617e-14,-1.3036646173595619e-14,-1.3036646173595617e-14,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",5.463140703517678e-15,5.2832841109758685e-15,-4.074302421659724e-15,-4.074302421659724e-15,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.795795129864134e-15,1.7491284926387024e-15,-1.270110935308517e-15,-1.270110935308517e-15,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",7.185692352758267e-16,7.178411296645788e-16,-5.497736589920977e-16,-5.497736589920977e-16,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.3553733922220182e-14,1.3110375690601679e-14,-9.501134859191297e-15,-9.501134859191297e-15,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",3.831865631367878e-15,3.814698744582858e-15,-2.6398566368673695e-15,-2.6398566368673695e-15,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.4766882555398205e-14,1.471803701225056e-14,-1.057834603945282e-14,-1.057834603945282e-14,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",8.638749111580648e-15,8.61050651252871e-15,-6.47925633888351e-15,-6.47925633888351e-15,0.51531982421875,0.51531982421875,0.0,same merge point as baseline
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.0,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54769287109375,0.54769287109375,0.0,same merge point as baseline
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.1,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54769287109375,0.54769287109375,0.0,same merge point as baseline
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.2,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54769287109375,0.54769287109375,0.0,same merge point as baseline
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.5,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54769287109375,0.54769287109375,0.0,same merge point as baseline
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Cert,,FLOOR_COLLAPSED,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.54769287109375,0.54769287109375,0.0,same merge point as baseline
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54769287109375,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.1,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54769287109375,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54769287109375,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54769287109375,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54769287109375,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.9,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54769287109375,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.95,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.54769287109375,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=1.0,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",6.017426053453608e-17,6.03405582568603e-17,1.7311073790138643e-18,1.5562401647653802e-18,0.54769287109375,0.54769287109375,0.0,same merge point as baseline
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.01",OK,"[0.010688, 0.989312, 0.0, 0.0, 0.0]",0.015115110135720236,0.014620531368831484,-0.009999999999999948,-0.009999999999999948,0.54769287109375,0.54681396484375,-0.0008789062499999778,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.02",OK,"[0.021376, 0.978624, 0.0, 0.0, 0.0]",0.030230220271440553,0.029241062737663043,-0.020000000000000007,-0.020000000000000007,0.54769287109375,0.55084228515625,0.003149414062500022,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.05",OK,"[0.05344, 0.94656, 0.0, 0.0, 0.0]",0.07557555067860135,0.07310265684415757,-0.04999999999999996,-0.04999999999999996,0.54769287109375,0.548095703125,0.0004028320312500222,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.1",OK,"[0.10688, 0.89312, 0.0, 0.0, 0.0]",0.15115110135720278,0.1462053136883152,-0.10000000000000003,-0.10000000000000003,0.54769287109375,0.54107666015625,-0.006616210937499978,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.01",OK,"[0.000102, 0.999898, 0.0, 0.0, 0.0]",0.00014401465172967916,0.00013930237452978907,-9.527859898916149e-05,-9.527859898916149e-05,0.54769287109375,0.54725341796875,-0.0004394531249999334,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.02",OK,"[0.000204, 0.999796, 0.0, 0.0, 0.0]",0.0002880276450791091,0.00027860314494288814,-0.00019055610081110565,-0.00019055610081110565,0.54769287109375,0.54984130859375,0.0021484375000000444,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.05",OK,"[0.000509, 0.999491, 0.0, 0.0, 0.0]",0.0007200732543801892,0.0006965118685203993,-0.0004763929921214798,-0.0004763929921214799,0.54769287109375,0.55018310546875,0.0024902343750000666,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.1",OK,"[0.001018, 0.998982, 0.0, 0.0, 0.0]",0.0014401474081501056,0.0013930246070017582,-0.0009527865792699123,-0.0009527865792699123,0.54769287109375,0.55018310546875,0.0024902343750000666,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.01",OK,"[5.1e-05, 0.999949, 0.0, 0.0, 0.0]",7.201010522171208e-05,6.965387567895192e-05,-4.7641138289835536e-05,-4.7641138289835536e-05,0.54769287109375,0.54769287109375,0.0,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.02",OK,"[0.000102, 0.999898, 0.0, 0.0, 0.0]",0.000144017021831502,0.00013930466707994722,-9.528016702460969e-05,-9.528016702460969e-05,0.54769287109375,0.54725341796875,-0.0004394531249999334,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.05",OK,"[0.000255, 0.999745, 0.0, 0.0, 0.0]",0.0003600488878233877,0.00034826779371554303,-0.00023820460756854582,-0.00023820460756854582,0.54769287109375,0.54984130859375,0.0021484375000000444,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.1",OK,"[0.000509, 0.999491, 0.0, 0.0, 0.0]",0.0007200980588933875,0.0006965358614096378,-0.00047640940252995247,-0.0004764094025299524,0.54769287109375,0.55018310546875,0.0024902343750000666,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.01",OK,"[2.5e-05, 0.999975, 0.0, 0.0, 0.0]",3.600529749834768e-05,3.482717471405777e-05,-2.3820731160682433e-05,-2.3820731160682433e-05,0.54769287109375,0.54769287109375,0.0,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.02",OK,"[5.1e-05, 0.999949, 0.0, 0.0, 0.0]",7.201059441623722e-05,6.965434886663951e-05,-4.764146193782569e-05,-4.764146193782569e-05,0.54769287109375,0.54769287109375,0.0,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.05",OK,"[0.000127, 0.999873, 0.0, 0.0, 0.0]",0.00018002648321301213,0.0001741358694315508,-0.00011910365297105162,-0.00011910365297105162,0.54769287109375,0.54725341796875,-0.0004394531249999334,
only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.1",OK,"[0.000255, 0.999745, 0.0, 0.0, 0.0]",0.0003600464531537463,0.00034826543871029905,-0.0002382029968177618,-0.0002382029968177618,0.54769287109375,0.54984130859375,0.0021484375000000444,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Avg,rho=0.0,OK,"[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.645751953125,0.645751953125,0.0,same merge point as baseline
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Avg,rho=0.1,OK,"[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.645751953125,0.645751953125,0.0,same merge point as baseline
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Avg,rho=0.2,OK,"[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.645751953125,0.645751953125,0.0,same merge point as baseline
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Avg,rho=0.5,OK,"[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.645751953125,0.645751953125,0.0,same merge point as baseline
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Cert,,FLOOR_COLLAPSED,"[0.0, 0.0, 1.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.645751953125,0.645751953125,0.0,same merge point as baseline
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.645751953125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",MaxMin,c=0.1,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.645751953125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.645751953125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.645751953125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.645751953125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",MaxMin,c=0.9,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.645751953125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",MaxMin,c=0.95,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.645751953125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",MaxMin,c=1.0,OK,"[0.0, 0.0, 1.0, 0.0, 0.0]",2.505703430702283e-16,2.452561660692593e-16,-2.1611131545774294e-16,-2.1611131545774294e-16,0.645751953125,0.645751953125,0.0,same merge point as baseline
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.01",OK,"[0.010539, 0.0, 0.989461, 0.0, 0.0]",0.014903720039086858,0.01451793477361305,-0.009999999999999993,-0.009999999999999993,0.645751953125,0.6552734375,0.009521484375,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.02",OK,"[0.021077, 0.0, 0.978923, 0.0, 0.0]",0.029807440078173715,0.0290358695472261,-0.019999999999999987,-0.019999999999999987,0.645751953125,0.654345703125,0.008593749999999956,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.05",OK,"[0.052693, 0.0, 0.947307, 0.0, 0.0]",0.0745186001954343,0.07258967386806525,-0.04999999999999997,-0.04999999999999997,0.645751953125,0.6602294921875,0.014477539062500044,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.1",OK,"[0.105385, 0.0, 0.894615, 0.0, 0.0]",0.14903720039086868,0.1451793477361306,-0.10000000000000005,-0.10000000000000005,0.645751953125,0.6582275390625,0.012475585937499978,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.01",OK,"[0.000263, 4.9e-05, 0.999688, 0.0, 0.0]",0.00041078683613799533,0.00040086750289200095,-0.00029638006915825584,-0.00029638006915825584,0.645751953125,0.645751953125,0.0,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.02",OK,"[0.000525, 9.9e-05, 0.999376, 0.0, 0.0]",0.0008215775587266189,0.0008017387762587277,-0.00059276236495993,-0.00059276236495993,0.645751953125,0.64580078125,4.882812499995559e-05,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.05",OK,"[0.001313, 0.000246, 0.99844, 0.0, 0.0]",0.0020539432387978148,0.0020043463039464064,-0.0014819055793009138,-0.0014819055793009138,0.645751953125,0.645166015625,-0.0005859375000000222,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.1",OK,"[0.002627, 0.000493, 0.99688, 0.0, 0.0]",0.00410788816635377,0.004008694261130974,-0.0029638125142434383,-0.0029638125142434383,0.645751953125,0.646337890625,0.0005859375000000222,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.01",OK,"[0.000131, 2.5e-05, 0.999844, 0.0, 0.0]",0.0002057698671647763,0.0002008093034956739,-0.000148674849326183,-0.000148674849326183,0.645751953125,0.645751953125,0.0,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.02",OK,"[0.000262, 5.1e-05, 0.999687, 0.0, 0.0]",0.00041153974077243725,0.0004016186133493007,-0.0002973497051342492,-0.00029734970513424914,0.645751953125,0.645751953125,0.0,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.05",OK,"[0.000656, 0.000126, 0.999218, 0.0, 0.0]",0.0010288493316951029,0.0010040465136760312,-0.0007433742495365241,-0.0007433742495365241,0.645751953125,0.644873046875,-0.0008789062499999778,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.1",OK,"[0.001312, 0.000253, 0.998435, 0.0, 0.0]",0.0020576991439423035,0.0020080935163126422,-0.001486749365178183,-0.0014867493651781827,0.645751953125,0.645166015625,-0.0005859375000000222,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.01",OK,"[6.6e-05, 1.3e-05, 0.999922, 0.0, 0.0]",0.0001029768488654635,0.00010049639168745536,-7.445672277560047e-05,-7.445672277560047e-05,0.645751953125,0.645751953125,0.0,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.02",OK,"[0.000131, 2.6e-05, 0.999843, 0.0, 0.0]",0.00020595372719918638,0.00020099281237343219,-0.00014891347307208742,-0.00014891347307208742,0.645751953125,0.645751953125,0.0,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.05",OK,"[0.000328, 6.4e-05, 0.999608, 0.0, 0.0]",0.0005148842503196933,0.0005024819639714167,-0.0003722836100983077,-0.00037228361009830765,0.645751953125,0.64580078125,4.882812499995559e-05,
only_coherence,"[0.0, 0.0, 1.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.1",OK,"[0.000656, 0.000128, 0.999216, 0.0, 0.0]",0.0010297688637457222,0.0010049642771728096,-0.0007445673499280673,-0.0007445673499280674,0.645751953125,0.644873046875,-0.0008789062499999778,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Avg,rho=0.0,OK,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0,0.0,0.0,0.0,0.5053955078125,0.5053955078125,0.0,same merge point as baseline
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Avg,rho=0.1,OK,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0,0.0,0.0,0.0,0.5053955078125,0.5053955078125,0.0,same merge point as baseline
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Avg,rho=0.2,OK,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0,0.0,0.0,0.0,0.5053955078125,0.5053955078125,0.0,same merge point as baseline
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Avg,rho=0.5,OK,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0,0.0,0.0,0.0,0.5053955078125,0.5053955078125,0.0,same merge point as baseline
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Cert,,FLOOR_COLLAPSED,"[0.0, 0.0, 0.0, 1.0, 0.0]",0.0,0.0,0.0,0.0,0.5053955078125,0.5053955078125,0.0,same merge point as baseline
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5053955078125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",MaxMin,c=0.1,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5053955078125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5053955078125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5053955078125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5053955078125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",MaxMin,c=0.9,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5053955078125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",MaxMin,c=0.95,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5053955078125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",MaxMin,c=1.0,OK,"[0.0, 0.0, 0.0, 1.0, 0.0]",3.191821415530732e-16,3.20032612797488e-16,-2.16906500984856e-16,-2.16906500984856e-16,0.5053955078125,0.5053955078125,0.0,same merge point as baseline
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=0.0,eps=0.01",OK,"[0.010155, 0.0, 0.0, 0.989845, 0.0]",0.01436182451280718,0.014251556759327814,-0.009999999999999953,-0.009999999999999953,0.5053955078125,0.5037841796875,-0.0016113281249999778,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=0.0,eps=0.02",OK,"[0.020311, 0.0, 0.0, 0.979689, 0.0]",0.028723649025614438,0.02850311351865571,-0.020000000000000018,-0.020000000000000018,0.5053955078125,0.500634765625,-0.0047607421875,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=0.0,eps=0.05",OK,"[0.050777, 0.0, 0.0, 0.949223, 0.0]",0.07180912256403607,0.07125778379663925,-0.04999999999999999,-0.04999999999999999,0.5053955078125,0.50732421875,0.0019287109375000222,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=0.0,eps=0.1",OK,"[0.101553, 0.0, 0.0, 0.898447, 0.0]",0.14361824512807214,0.1425155675932785,-0.09999999999999998,-0.09999999999999998,0.5053955078125,0.5027587890625,-0.0026367187499999334,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=0.5,eps=0.01",OK,"[0.000395, 0.000185, 0.0, 0.99942, 0.0]",0.000726067118750878,0.0007251724369087519,-0.0005710396203558974,-0.0005710396203558974,0.5053955078125,0.507568359375,0.002172851562500022,
