p_name,p_helpfulness,p_correctness,p_coherence,p_complexity,p_verbosity,method,params,status,lam_helpfulness,lam_correctness,lam_coherence,lam_complexity,lam_verbosity,dist_l2,dist_R,proxy_pRlam,min_delta,moved,usable,t_star,t_star_lp,u_alpha
dirichlet_15,0.5553245832636765,0.10721258024249722,0.0715542923806048,0.22826694407840128,0.037641600034820234,Fair,"alpha=2.0,eps=0.1",OK,0.5576277583543985,0.10550925335566996,0.07115376989533365,0.22968376608838545,0.03602545230621252,0.003603564115119646,0.003247690891211898,0.5010419086441535,-0.0013967502255252126,True,True,,,-49.99149046796474
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Avg,rho=0.5,OK,0.0,1.0,4.7704895589362195e-17,4.163336342344337e-17,0.0,0.30573912152379357,0.2779512153313069,0.7931126163562937,-0.11703002026056462,True,True,,,
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Cert,,FLOOR_COLLAPSED,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,0.0,0.0,0.663482110816738,0.0,False,True,0.0,-0.0,
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,,,,False,False,,,
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,,,,False,False,,,
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,,,,False,False,,,
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,MaxMin,c=0.75,OK,0.0,0.8793704491807732,0.0,0.04090000119805321,0.07972954962117351,0.15687969756211545,0.14261248801825951,0.7317221406541567,-0.050864233394461944,True,True,-0.050864233394461944,,
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,MaxMin,c=0.9,OK,0.0,0.7970400645237362,1.9689111452336738e-16,0.08207957659839395,0.12088035887786962,0.05653349697707314,0.051348857670126445,0.6894101466594138,-0.016417145354895163,True,True,-0.016417145354895163,,
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,MaxMin,c=1.0,OK,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,0.0,0.0,0.663482110816738,0.0,False,True,0.0,,
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Fair,"alpha=0.0,eps=0.02",OK,0.08702929725909042,0.7236287333008097,0.0,0.07491708770992916,0.11442488173017087,0.09512727914991528,0.08494251995491393,0.6438702497918167,-0.019999999999999952,True,True,,,0.10310315275994525
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Fair,"alpha=0.0,eps=0.05",OK,0.2024673885143953,0.6865970119552872,0.0,0.0352344607835809,0.07570113874673672,0.22827335404310695,0.20388251807119553,0.6144769532173359,-0.049999999999999954,True,True,,,0.2574164565822454
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Fair,"alpha=0.0,eps=0.1",OK,0.3635746004422876,0.6250191411704197,0.0,0.0,0.011406258387292673,0.4147398285808461,0.3707049264757601,0.5678967125073897,-0.1,True,True,,,0.5142712568599518
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Fair,"alpha=1.0,eps=0.02",OK,0.004192432757799618,0.7475552674221645,0.006364236329155688,0.10201292213941389,0.13987514135146623,0.0014442352691340186,0.0013015256369203988,0.6630442917338084,-0.0005581079818689523,True,True,,,-19.558411038797665
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Fair,"alpha=1.0,eps=0.05",OK,0.0055810441445547304,0.7465344263982592,0.006117836016896458,0.10286180858818798,0.13890488485210178,0.0036105863419904796,0.003253812430952887,0.6623875637699068,-0.0013952690382332104,True,True,,,-14.976957379426889
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Fair,"alpha=1.0,eps=0.1",OK,0.00789539822816771,0.7448330228988735,0.005707168320687924,0.10427662024066443,0.1372877903116064,0.007221174024577536,0.006507626073635082,0.6612930161062225,-0.002790538939718235,True,True,,,-11.51122147662716
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Fair,"alpha=2.0,eps=0.02",OK,0.0037273263349448635,0.7478951635353331,0.006448398678955947,0.10173036148539431,0.1401987499653718,0.0007207128177213753,0.0006495381729962724,0.6632630281861891,-0.00027934999439430965,True,True,,,-249.9574523398237
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Fair,"alpha=2.0,eps=0.05",OK,0.004418278937724989,0.7473841653642588,0.006328241890532352,0.10215540804331895,0.13971390576416493,0.0018017820845963785,0.0016238454708852117,0.6629344041210598,-0.0006983751487380977,True,True,,,-99.98298093592948
dirichlet_16,0.003266691436240095,0.7482358288497472,0.006528503219455429,0.10144699691613053,0.14052197957842674,Fair,"alpha=2.0,eps=0.1",OK,0.0055698661755845145,0.746532501965538,0.00612798068769347,0.10286381974789029,0.13890583142329369,0.0036035644088608476,0.0032476911575137755,0.6623866974657426,-0.001396750225212995,True,True,,,-49.99149046796474
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Avg,rho=0.5,OK,0.02115468878372799,0.5320818195689908,0.4467634916472813,0.0,1.7021127075075168e-17,0.1937384526251527,0.1749618729371857,0.518871325089374,-0.12483701454850597,True,True,,,
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Cert,,FLOOR_COLLAPSED,0.17460152497000553,0.4313091820882293,0.3853925893886306,0.008177715613737733,0.0005189879393968517,8.328486549353166e-17,9.68704401263659e-17,0.4860817403894733,2.4930338329313788e-17,False,True,2.4930338329313788e-17,-0.0,
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,,,,False,False,,,
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,,,,False,False,,,
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,,,,False,False,,,
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,,,,,False,False,,,
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,MaxMin,c=0.9,OK,0.12445802525647687,0.4766670925075367,0.3988748822359863,2.1163626406917047e-16,0.0,0.06943073672869121,0.06290646228232215,0.49903078676089424,-0.04103118107573767,True,True,-0.04103118107573767,,
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,MaxMin,c=1.0,OK,0.17460152497000553,0.4313091820882293,0.3853925893886306,0.008177715613737733,0.0005189879393968517,8.328486549353166e-17,9.68704401263659e-17,0.4860817403894733,2.4930338329313788e-17,False,True,2.4930338329313788e-17,,
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Fair,"alpha=0.0,eps=0.02",OK,0.23253375517607638,0.40714472087217374,0.36032152395175,0.0,0.0,0.06808646844852653,0.06117560599976481,0.4778775023507299,-0.0199999999999999,True,True,,,0.10223397149060892
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Fair,"alpha=0.0,eps=0.05",OK,0.3062926662242641,0.37095714746503866,0.32275018631069724,0.0,0.0,0.15803841245889103,0.1422052794382897,0.4638272061733704,-0.04999999999999996,True,True,,,0.2554170291879544
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Fair,"alpha=0.0,eps=0.1",OK,0.42922418463791023,0.3106445251198136,0.26013129024227605,0.0,0.0,0.30846425352483875,0.2777091427323246,0.4404100458777714,-0.10000000000000002,True,True,,,0.5107221253501968
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Fair,"alpha=1.0,eps=0.02",OK,0.17548885574258113,0.43059872235651475,0.385204352829024,0.0087080690718801,0.0,0.001370461675685607,0.001236442918825775,0.485910193152049,-0.0005832003180047824,True,True,,,-19.558428840514434
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Fair,"alpha=1.0,eps=0.05",OK,0.17658642865285093,0.42935083098571847,0.3847754893411946,0.009287251020236038,0.0,0.003107444519044033,0.0028147972048883025,0.48549864789128466,-0.0016109182783743087,True,True,,,-14.977166160292676
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Fair,"alpha=1.0,eps=0.1",OK,0.1784160014732124,0.42727092057919536,0.3840603733374717,0.010252704610120657,2.6671373443143415e-17,0.006099796261530147,0.005534313541757989,0.48481264031726534,-0.0033238604908061645,True,True,,,-11.511539917082679
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Fair,"alpha=2.0,eps=0.02",OK,0.17506215998100308,0.4309685166412186,0.38531248489252024,0.008461080160180923,0.00019575832507727373,0.0007207129388285883,0.0006495382837057165,0.4860088070148575,-0.0002793501023477423,True,True,,,-249.9574523398237
dirichlet_17,0.1746015249700055,0.43130918208822927,0.3853925893886305,0.008177715613737731,0.0005189879393968516,Fair,"alpha=2.0,eps=0.05",OK,0.1756675649902044,0.4303885950376728,0.3851375166569775,0.00880632331514546,0.0,0.0016472644184402697,0.0014879756612035768,0.4858417312308384,-0.0007562006745749618,True,True,,,-99.98355748693172
